"Bosea sp. UNC402CLCol"
"Brachybacterium muris"
"Brachybacterium paraconglomeratum"
"Brachybacterium phenoliresistens"
"Brachybacterium squillarum"
"Brachymonas chironomi"
"Brachymonas denitrificans"
"Brachyspira alvinipulli"
"Brachyspira hampsonii"
"Brachyspira hyodysenteriae"
"Brachyspira innocens"
"Brachyspira intermedia"
"Brachyspira murdochii"
"Brachyspira pilosicoli"
"Brackiella oedipodis"
"Bradyrhizobiaceae bacterium SG-6C"
"Bradyrhizobium elkanii"
"Bradyrhizobium genosp. SA-4"
"Bradyrhizobium japonicum"
"Bradyrhizobium oligotrophicum"
"Bradyrhizobium sp. Ai1a-2"
"Bradyrhizobium sp. ARR65"
"Bradyrhizobium sp. Cp5.3"
"Bradyrhizobium sp. DOA9"
"Bradyrhizobium sp. Ec3.3"
"Bradyrhizobium sp. OHSU_III"
"Bradyrhizobium sp. ORS 285"
"Bradyrhizobium sp. ORS 375"
"Bradyrhizobium sp. S23321"
"Bradyrhizobium sp. STM 3809"
"Bradyrhizobium sp. STM 3843"
"Bradyrhizobium sp. th.b2"
"Bradyrhizobium sp. Tv2a-2"
"Bradyrhizobium sp. URHA0002"
"Bradyrhizobium sp. URHA0013"
"Bradyrhizobium sp. URHD0069"
"Bradyrhizobium sp. USDA 3384"
"Bradyrhizobium sp. WSM1253"
"Bradyrhizobium sp. WSM1417"
"Bradyrhizobium sp. WSM1743"
"Bradyrhizobium sp. WSM2254"
"Bradyrhizobium sp. WSM2793"
"Bradyrhizobium sp. WSM3983"
"Bradyrhizobium sp. WSM471"
"Bradyrhizobium sp. YR681"
"Brenneria salicis"
"Brevibacillus agri"
"Brevibacillus borstelensis"
"Brevibacillus brevis"
"Brevibacillus laterosporus"
"Brevibacillus massiliensis"
"Brevibacillus panacihumi"
"Brevibacillus sp. BC25"
"Brevibacillus sp. CF112"
"Brevibacillus thermoruber"
"Brevibacterium album"
"Brevibacterium casei"
"Brevibacterium massiliense"
"Brevibacterium mcbrellneri"
"Brevibacterium senegalense"
"Brevinema andersonii"
"Brevundimonas abyssalis"
"Brevundimonas aveniformis"
"Brevundimonas bacteroides"
"Brevundimonas diminuta"
"Brevundimonas naejangsanensis"
"Brevundimonas nasdae"
"Brevundimonas sp. BAL3"
"Brevundimonas subvibrioides"
"Brochothrix thermosphacta"
"Brucella abortus"
"Brucella canis"
"Brucella inopinata"
"Brucella melitensis"
"Brucella ovis"
"Brucella pinnipedialis"
"Brucella sp. 04-5288"
"Brucella sp. 56/94"
"Brucella sp. 63/311"
"Brucella sp. BO2"
"Brucella sp. F23/97"
"Brucella sp. F5/06"
"Brucella sp. F5/99"
"Brucella sp. F8/99"
"Brucella sp. F96/2"
"Brucella sp. NF 2653"
"Brucella sp. NVSL 07-0026"
"Brucella sp. UK38/05"
"Brucella sp. UK5/01"
"Brucella suis"
"Bryobacter aggregatus"
"Buchnera aphidicola"
"Budvicia aquatica"
"Bulleidia extructa"
"Burkholderia andropogonis"
"Burkholderia bannensis"
"Burkholderia bryophila"
"Burkholderia caledonica"
"Burkholderia caribensis"
"Burkholderia cenocepacia"
"Burkholderia cepacia"
"Burkholderia dilworthii"
"Burkholderia dolosa"
"Burkholderia fungorum"
"Burkholderia ginsengisoli"
"Burkholderia gladioli"
"Burkholderia glumae"
"Burkholderia heleia"
"Burkholderia kururiensis"
"Burkholderia mallei"
"Burkholderia mimosarum"
"Burkholderia multivorans"
"Burkholderia nodosa"
"Burkholderia oklahomensis"
"Burkholderia oxyphila"
"Burkholderia phenoliruptrix"
"Burkholderia pseudomallei"
"Burkholderia pyrrocinia"
"Burkholderia rhizoxinica"
"Burkholderia sp."
"Burkholderia sp. A1"
"Burkholderia sp. AU4i"
"Burkholderia sp. BT03"
"Burkholderia sp. CCGE1001"
"Burkholderia sp. CCGE1002"
"Burkholderia sp. CCGE1003"
"Burkholderia sp. Ch1-1"
"Burkholderia sp. JC2948"
"Burkholderia sp. JC2949"
"Burkholderia sp. JPY251"
"Burkholderia sp. JPY347"
"Burkholderia sp. JPY366"
"Burkholderia sp. KJ006"
"Burkholderia sp. lig30"
"Burkholderia sp. MP-1"
"Burkholderia sp. MSh2"
"Burkholderia sp. RPE64"
"Burkholderia sp. SJ98"
"Burkholderia sp. URHA0054"
"Burkholderia sp. UYPR1.413"
"Burkholderia sp. WSM2230"
"Burkholderia sp. WSM2232"
"Burkholderia sp. WSM4176"
"Burkholderia sp. YI23"
"Burkholderia sprentiae"
"Burkholderia terrae"
"Burkholderia thailandensis"
"Burkholderia xenovorans"
"Burkholderiales bacterium 1_1_47"
"Burkholderiales bacterium JOSHI_001"
"Buttiauxella agrestis"
"butyrate-producing bacterium SS3/4"
"butyrate-producing bacterium SSC/2"
"Butyricicoccus pullicaecorum"
"Butyricimonas synergistica"
"Butyricimonas virosa"
"Butyrivibrio crossotus"
"Butyrivibrio fibrisolvens"
"Butyrivibrio hungatei"
"Butyrivibrio proteoclasticus"
"Butyrivibrio sp."
"Butyrivibrio sp. AC2005"
"Butyrivibrio sp. AD3002"
"Butyrivibrio sp. AE2015"
"Butyrivibrio sp. AE2032"
"Butyrivibrio sp. AE3006"
"Butyrivibrio sp. AE3009"
"Butyrivibrio sp. FC2001"
"Butyrivibrio sp. FCS006"
"Butyrivibrio sp. FCS014"
"Butyrivibrio sp. INlla14"
"Butyrivibrio sp. INlla16"
"Butyrivibrio sp. INlla18"
"Butyrivibrio sp. INlla21"
"Butyrivibrio sp. LB2008"
"Butyrivibrio sp. LC3010"
"Butyrivibrio sp. MB2005"
"Butyrivibrio sp. MC2013"
"Butyrivibrio sp. MC2021"
"Butyrivibrio sp. NC2002"
"Butyrivibrio sp. NC2007"
"Butyrivibrio sp. NC3005"
"Butyrivibrio sp. Su6"
"Butyrivibrio sp. TB"
"Butyrivibrio sp. VCB2001"
"Butyrivibrio sp. VCB2006"
"Butyrivibrio sp. VCD2006"
"Butyrivibrio sp. WCD2001"
"Butyrivibrio sp. WCD3002"
"Butyrivibrio sp. WCE2006"
"Butyrivibrio sp. XBB1001"
"Butyrivibrio sp. XPD2002"
"Butyrivibrio sp. XPD2006"
"Butyrivibrio sp. YAB3001"
"Caenispirillum salinarum"
"Caldalkalibacillus thermarum"
"Caldanaerobacter subterraneus"
"Caldanaerobius polysaccharolyticus"
"Caldanaerovirga acetigignens"
"Caldibacillus debilis"
"Caldicellulosiruptor acetigenus"
"Caldicellulosiruptor hydrothermalis"
"Caldicellulosiruptor kristjanssonii"
"Caldicellulosiruptor kronotskyensis"
"Caldicellulosiruptor lactoaceticus"
"Caldicellulosiruptor obsidiansis"
"Caldicellulosiruptor owensensis"
"Caldicellulosiruptor sp. F32"
"Caldicoprobacter oshimai"
"Caldilinea aerophila"
"Caldimonas manganoxidans"
"Caldisericum exile"
"Caldisphaera lagunensis"
"Calditerrivibrio nitroreducens"
"Caldithrix abyssi"
"Caloramator australicus"
"Caloramator fervidus"
"Caloramator sp. ALD01"
"Calothrix desertica"
"Calothrix sp."
"Calothrix sp. 336/3"
"Calothrix sp. PCC 7103"
"Calothrix sp. PCC 7507"
"Campylobacter coli"
"Campylobacter concisus"
"Campylobacter cuniculorum"
"Campylobacter curvus"
"Campylobacter fetus"
"Campylobacter jejuni"
"Campylobacter showae"
"Campylobacter sp. 10_1_50"
"Campylobacter sp. 1485E"
"Campylobacter sp. FOBRC14"
"Campylobacter upsaliensis"
"Campylobacter ureolyticus"
"Candidatus Acidianus copahuensis"
"Candidatus Alistipes marseilloanorexicus"
"Candidatus Aquiluna sp. IMCC13023"
"Candidatus Arthromitus sp. SFB-co"
"Candidatus Arthromitus sp. SFB-mouse"
"Candidatus Arthromitus sp. SFB-mouse-NL"
"Candidatus Arthromitus sp. SFB-mouse-SU"
"Candidatus Arthromitus sp. SFB-rat-Yit"
"Candidatus Atelocyanobacterium thalassa"
"Candidatus Bacteroides timonensis"
"Candidatus Blastococcus massiliensis"
"Candidatus Blochmannia chromaiodes"
"Candidatus Blochmannia vafer"
"Candidatus Chloracidobacterium thermophilum"
"Candidatus Clostridium anorexicamassiliense"
"Candidatus Glomeribacter gigasporarum"
"Candidatus Halobonum tyrrellensis"
"Candidatus Hamiltonella defensa"
"Candidatus Kinetoplastibacterium crithidii"
"Candidatus Kinetoplastibacterium desouzaii"
"Candidatus Kinetoplastibacterium galatii"
"Candidatus Kinetoplastibacterium oncopeltii"
"Candidatus Liberibacter americanus"
"Candidatus Liberibacter asiaticus"
"Candidatus Liberibacter solanacearum"
"Candidatus Magnetobacterium casensis"
"Candidatus Magnetoglobus multicellularis"
"Candidatus Methanomassiliicoccus intestinalis"
"Candidatus Microthrix parvicella"
"Candidatus Midichloria mitochondrii"
"Candidatus Moranella endobia"
"Candidatus Mycoplasma haemominutum"
"Candidatus Nitrosopumilus koreensis"
"Candidatus Nitrosopumilus sp. AR2"
"Candidatus Nitrososphaera evergladensis"
"Candidatus Nitrospira defluvii"
"Candidatus Odyssella thessalonicensis"
"Candidatus Pelagibacter sp. HIMB1321"
"Candidatus Pelagibacter sp. HTCC7211"
"Candidatus Pelagibacter sp. IMCC9063"
"Candidatus Pelagibacter ubique"
"Candidatus Photodesmus blepharus"
"Candidatus Photodesmus katoptron"
"Candidatus Phytoplasma solani"
"Candidatus Poribacteria sp."
"Candidatus Portiera aleyrodidarum"
"Candidatus Prevotella conceptionensis"
"Candidatus Profftella armatura"
"Candidatus Puniceispirillum marinum"
"Candidatus Regiella insecticola"
"Candidatus Rhodoluna lacicola"
"Candidatus Rickettsia amblyommii"
"Candidatus Rickettsia gravesii"
"Candidatus Riesia pediculicola"
"Candidatus Ruthia magnifica"
"Candidatus Saccharimonas aalborgensis"
"Candidatus Schmidhempelia bombi"
"Candidatus Sodalis pierantonius"
"Candidatus Stoquefichus massiliensis"
"Candidatus Sulcia muelleri"
"Candidatus Symbiobacter mobilis"
"Candidatus Synechococcus spongiarum"
"Candidatus Tremblaya princeps"
"Candidatus Uzinura diaspidicola"
"Candidatus Zinderia insecticola"
"Capnocytophaga canimorsus"
"Capnocytophaga cynodegmi"
"Capnocytophaga granulosa"
"Capnocytophaga ochracea"
"Capnocytophaga sp. CM59"
"Capnocytophaga sp. oral taxon 324"
"Capnocytophaga sp. oral taxon 326"
"Capnocytophaga sp. oral taxon 332"
"Capnocytophaga sp. oral taxon 335"
"Capnocytophaga sp. oral taxon 336"
"Capnocytophaga sp. oral taxon 338"
"Capnocytophaga sp. oral taxon 380"
"Capnocytophaga sp. oral taxon 412"
"Capnocytophaga sp. oral taxon 863"
"Carboxydothermus ferrireducens"
"Cardiobacterium hominis"
"Carnimonas nigrificans"
"Carnobacterium gallinarum"
"Carnobacterium jeotgali"
"Carnobacterium maltaromaticum"
"Carnobacterium mobile"
"Carnobacterium pleistocenium"
"Carnobacterium sp. 17-4"
"Carnobacterium sp. WN1359"
"Carnobacterium sp. WN1374"
"Catellicoccus marimammalium"
"Catelliglobosispora koreensis"
"Catenovulum agarivorans"
"Caulobacter segnis"
"Caulobacter sp."
"Caulobacter sp. AP07"
"Caulobacter sp. JGI 0001010-J14"
"Caulobacter sp. JGI 0001013-D04"
"Caulobacter sp. JGI 0001013-O16"
"Caulobacter sp. UNC358MFTsu5.1"
"Caulobacter sp. URHA0033"
"Caulobacter vibrioides"
"Caulobacteraceae bacterium PMMR1"
"Cecembia lonarensis"
"Cedecea davisae"
"Cedecea neteri"
"Celeribacter baekdonensis"
"Cellulomonas fimi"
"Cellulomonas flavigena"
"Cellulomonas massiliensis"
"Cellulomonas sp. FA1"
"Cellulomonas sp. HZM"
"Cellulomonas sp. KRMCY2"
"Cellulomonas sp. URHD0024"
"Cellulomonas sp. URHE0023"
"Cellulophaga algicola"
"Cellulophaga baltica"
"Cellulophaga geojensis"
"Cellulophaga lytica"
"Cellulophaga sp. Hel_I_12"
"Cellulophaga sp. RHA_52"
"Cellulosilyticum lentocellum"
"Cellulosimicrobium cellulans"
"Cellvibrio sp. BR"
"Centipeda periodontii"
"Cesiribacter andamanensis"
"Cetobacterium somerae"
"Chamaesiphon minutus"
"Chelativorans sp. J32"
"Chelatococcus sp. GW1"
"Chitinibacter tainanensis"
"Chitinilyticum aquatile"
"Chitinilyticum litopenaei"
"Chitinimonas koreensis"
"Chitinimonas taiwanensis"
"Chitiniphilus shinanonensis"
"Chitinivibrio alkaliphilus"
"Chitinophaga terrae Kim and Jung 2007"
"Chlamydia avium"
"Chlamydia gallinacea"
"Chlamydia ibidis"
"Chlamydia muridarum"
"Chlamydia pecorum"
"Chlamydia pneumoniae"
"Chlamydia psittaci"
"Chlamydia suis"
"Chlamydia trachomatis"
"Chlamydophila abortus"
"Chloroflexi bacterium oral taxon 439"
"Chloroflexi bacterium T81"
"Chloroflexus sp. Y-396-1"
"Chlorogloeopsis fritschii"
"Chondromyces apiculatus"
"Chromobacterium haemolyticum"
"Chromobacterium sp. C-61"
"Chroococcidiopsis sp. PCC 6712"
"Chroococcidiopsis thermalis"
"Chryseobacterium caeni"
"Chryseobacterium daeguense"
"Chryseobacterium gleum"
"Chryseobacterium gregarium"
"Chryseobacterium hispalense"
"Chryseobacterium indologenes"
"Chryseobacterium oranimense"
"Chryseobacterium palustre"
"Chryseobacterium sp. CF314"
"Chryseobacterium sp. CF356"
"Chryseobacterium sp. OV705"
"Chryseobacterium sp. OV715"
"Chryseobacterium sp. UNC8MFCol"
"Chryseobacterium sp. YR005"
"Chryseobacterium sp. YR459"
"Chryseobacterium sp. YR460"
"Chryseobacterium sp. YR477"
"Chryseobacterium sp. YR480"
"Chryseobacterium sp. YR485"
"Chryseobacterium sp. YR561"
"Chryseobacterium taeanense"
"Chryseobacterium taiwanense"
"Chrysiogenes arsenatis"
"Chthonomonas calidirosea"
"Citreicella sp. SE45"
"Citricoccus sp. CH26A"
"Citrobacter amalonaticus"
"Citrobacter farmeri"
"Citrobacter freundii"
"Citrobacter rodentium"
"Citrobacter sedlakii"
"Citrobacter sp. 30_2"
"Citrobacter sp. A1"
"Citrobacter sp. KTE151"
"Citrobacter sp. KTE30"
"Citrobacter sp. KTE32"
"Citrobacter sp. MGH 55"
"Citrobacter werkmanii"
"Citrobacter youngae"
"Citromicrobium bathyomarinum"
"Citromicrobium sp. JLT1363"
"Clavibacter michiganensis"
"Cloacibacillus evryensis"
"Clostridiaceae bacterium L21-TH-D2"
"Clostridiales bacterium 9400853"
"Clostridiales bacterium 9401234"
"Clostridiales bacterium 9403326"
"Clostridiales bacterium NK3B98"
"Clostridiales bacterium oral taxon 876"
"Clostridiales bacterium S5-A11"
"Clostridiales bacterium S5-A14a"
"Clostridiales bacterium S7-1-4"
"Clostridiales bacterium VE202-01"
"Clostridiales bacterium VE202-03"
"Clostridiales bacterium VE202-04"
"Clostridiales bacterium VE202-06"
"Clostridiales bacterium VE202-07"
"Clostridiales bacterium VE202-08"
"Clostridiales bacterium VE202-09"
"Clostridiales bacterium VE202-13"
"Clostridiales bacterium VE202-14"
"Clostridiales bacterium VE202-15"
"Clostridiales bacterium VE202-16"
"Clostridiales bacterium VE202-18"
"Clostridiales bacterium VE202-21"
"Clostridiales bacterium VE202-26"
"Clostridiales bacterium VE202-27"
"Clostridiales bacterium VE202-28"
"Clostridiales bacterium VE202-29"
"Clostridiales genomosp. BVAB3"
"Clostridiisalibacter paucivorans"
"Clostridium acetobutylicum"
"Clostridium akagii"
"Clostridium algidicarnis"
"Clostridium arbusti"
"Clostridium autoethanogenum"
"Clostridium beijerinckii"
"Clostridium botulinum"
"Clostridium butyricum"
"Clostridium cadaveris"
"Clostridium carboxidivorans"
"Clostridium celatum"
"Clostridium cellulovorans"
"Clostridium colicanis"
"Clostridium diolis"
"Clostridium drakei"
"Clostridium halophilum"
"Clostridium hydrogeniformans"
"Clostridium intestinale"
"Clostridium ljungdahlii"
"Clostridium lundense"
"Clostridium paraputrificum"
"Clostridium pasteurianum"
"Clostridium perfringens"
"Clostridium ragsdalei"
"Clostridium saccharobutylicum"
"Clostridium saccharoperbutylacetonicum"
"Clostridium sartagoforme"
"Clostridium scatologenes"
"Clostridium senegalense"
"Clostridium sp."
"Clostridium sp. 12(A)"
"Clostridium sp. 7_2_43FAA"
"Clostridium sp. 7_3_54FAA"
"Clostridium sp. Ade.TY"
"Clostridium sp. ASBs410"
"Clostridium sp. ASF356"
"Clostridium sp. ASF502"
"Clostridium sp. ATCC 29733"
"Clostridium sp. ATCC BAA-442"
"Clostridium sp. BL8"
"Clostridium sp. BNL1100"
"Clostridium sp. D5"
"Clostridium sp. HGF2"
"Clostridium sp. KLE 1755"
"Clostridium sp. KNHs205"
"Clostridium sp. KNHs209"
"Clostridium sp. KNHs216"
"Clostridium sp. M2/40"
"Clostridium sp. M62/1"
"Clostridium sp. Maddingley MBC34-26"
"Clostridium sp. MSTE9"
"Clostridium sp. SY8519"
"Clostridium sporogenes"
"Clostridium tetani"
"Clostridium thermopalmarium"
"Clostridium tunisiense"
"Clostridium tyrobutyricum"
"Clostridium ultunense"
"Cobetia crustatorum"
"Cobetia marina"
"Cohnella laeviribosi"
"Cohnella panacarvi"
"Cohnella thermotolerans"
"Coleofasciculus chthonoplastes"
"Collimonas fungivorans"
"Collinsella intestinalis"
"Collinsella sp. 4_8_47FAA"
"Collinsella sp. GD3"
"Collinsella tanakaei"
"Colwellia piezophila"
"Colwellia sp. 8_GOM-1096m"
"Colwellia sp. SCGC AC281-B05"
"Colwellia sp. SCGC AC281-C05"
"Colwellia sp. SCGC AC281-C15"
"Colwellia sp. SCGC AC281-C22"
"Colwellia sp. SCGC AC281-L20"
"Colwellia sp. SCGC AC281-N11"
"Comamonadaceae bacterium H1"
"Comamonadaceae bacterium URHA0028"
"Comamonas aquatica"
"Comamonas badia"
"Comamonas composti"
"Comamonas granuli"
"Comamonas sp. B-9"
"Comamonas testosteroni"
"Commensalibacter intestini"
"Commensalibacter sp. MX01"
"Conchiformibius kuhniae"
"Conchiformibius steedae"
"Conexibacter woesei"
"Congregibacter litoralis"
"Coprobacillus sp. 29_1"
"Coprobacillus sp. 3_3_56FAA"
"Coprobacillus sp. 8_2_54BFAA"
"Coprobacillus sp. D6"
"Coprobacillus sp. D7"
"Coprobacter fastidiosus"
"Coprococcus catus"
"Coprococcus sp. HPP0048"
"Coprococcus sp. HPP0074"
"Coprothermobacter platensis"
"Coraliomargarita akajimensis"
"Corallococcus coralloides"
"Coriobacteriaceae bacterium BV3Ac1"
"Coriobacteriaceae bacterium GD5"
"Coriobacterium glomerans"
"Corynebacterium-like bacterium B27"
"Corynebacterium accolens"
"Corynebacterium ammoniagenes"
"Corynebacterium argentoratense"
"Corynebacterium aurimucosum"
"Corynebacterium bovis"
"Corynebacterium callunae"
"Corynebacterium capitovis"
"Corynebacterium casei"
"Corynebacterium caspium"
"Corynebacterium ciconiae"
"Corynebacterium crenatum"
"Corynebacterium cystitidis"
"Corynebacterium diphtheriae"
"Corynebacterium doosanense"
"Corynebacterium durum"
"Corynebacterium efficiens"
"Corynebacterium falsenii"
"Corynebacterium frankenforstense"
"Corynebacterium freiburgense"
"Corynebacterium freneyi"
"Corynebacterium genitalium"
"Corynebacterium glucuronolyticum"
"Corynebacterium glutamicum"
"Corynebacterium glycinophilum"
"Corynebacterium halotolerans"
"Corynebacterium humireducens"
"Corynebacterium imitans"
"Corynebacterium jeikeium"
"Corynebacterium lubricantis"
"Corynebacterium maris"
"Corynebacterium massiliense"
"Corynebacterium mastitidis"
"Corynebacterium matruchotii"
"Corynebacterium nuruki"
"Corynebacterium pilosum"
"Corynebacterium propinquum"
"Corynebacterium pseudodiphtheriticum"
"Corynebacterium pseudogenitalium"
"Corynebacterium pseudotuberculosis"
"Corynebacterium pyruviciproducens"
"Corynebacterium resistens"
"Corynebacterium sp. ATCC 6931"
"Corynebacterium sp. GD7"
"Corynebacterium sp. HFH0082"
"Corynebacterium sp. KPL1818"
"Corynebacterium sp. KPL1824"
"Corynebacterium sp. KPL1855"
"Corynebacterium sp. KPL1856"
"Corynebacterium sp. KPL1857"
"Corynebacterium sp. KPL1986"
"Corynebacterium sp. KPL1989"
"Corynebacterium spheniscorum"
"Corynebacterium sputi"
"Corynebacterium terpenotabidum"
"Corynebacterium timonense"
"Corynebacterium tuscaniense"
"Corynebacterium ulcerans"
"Corynebacterium ulceribovis"
"Corynebacterium urealyticum"
"Corynebacterium ureicelerivorans"
"Corynebacterium variabile"
"Corynebacterium vitaeruminis"
"Coxiella burnetii"
"Crenotalea thermophila"
"Crinalium epipsammum"
"Croceibacter atlanticus"
"Crocinitomix catalasitica"
"Crocosphaera watsonii"
"Cronobacter condimenti"
"Cronobacter dublinensis"
"Cronobacter malonaticus"
"Cronobacter muytjensii"
"Cronobacter pulveris"
"Cronobacter sakazakii"
"Cronobacter sp. 1383"
"Cronobacter turicensis"
"Cronobacter universalis"
"Cryobacterium sp. MLB-32"
"Cryocola sp. 340MFSha3.1"
"Cryptosporangium arvum"
"Cucumibacter marinus"
"Cupriavidus basilensis"
"Cupriavidus gilardii"
"Cupriavidus metallidurans"
"Cupriavidus necator"
"Cupriavidus sp. amp6"
"Cupriavidus sp. BIS7"
"Cupriavidus sp. HMR-1"
"Cupriavidus sp. HPC(L)"
"Cupriavidus sp. SK-3"
"Cupriavidus sp. UYPR2.512"
"Cupriavidus sp. WS"
"Cupriavidus taiwanensis"
"Curtobacterium flaccumfaciens"
"Curtobacterium sp. 314Chir4.1"
"Curtobacterium sp. B18"
"Curtobacterium sp. B8"
"Curtobacterium sp. S6"
"Curtobacterium sp. UNCCL17"
"Curtobacterium sp. UNCCL20"
"Curvibacter gracilis"
"Curvibacter lanceolatus"
"Cyanobacterium aponinum"
"cyanobacterium PCC 7702"
"Cyanobacterium stanieri"
"Cyanobium gracile"
"Cyanobium sp. PCC 7001"
"Cyanothece sp. ATCC 51472"
"Cyanothece sp. PCC 7822"
"Cyclobacteriaceae bacterium AK24"
"Cyclobacterium marinum"
"Cyclobacterium qasimii"
"Cycloclasticus pugetii"
"Cycloclasticus sp. P1"
"Cycloclasticus sp. PY97M"
"Cycloclasticus sp. SCGC AC281-A15"
"Cycloclasticus sp. SCGC AC281-D15"
"Cycloclasticus sp. SCGC AC281-E07"
"Cycloclasticus sp. SCGC AC281-I03"
"Cycloclasticus sp. SCGC AC281-N15"
"Cycloclasticus sp. SCGC AC281-P21"
"Cycloclasticus zancles"
"Cylindrospermopsis raciborskii"
"Cylindrospermum stagnale"
"Cystobacter fuscus"
"Cytophaga aurantiaca"
"Cytophaga fermentans"
"Cytophagales bacterium B6"
"Dactylococcopsis salina"
"Dasania marina"
"Dechlorobacter hydrogenophilus"
"Dechloromarinus chlorophilus"
"Dechloromonas agitata"
"Dechloromonas sp. JJ"
"Deefgea rivuli"
"Deferribacter desulfuricans"
"Deferribacteraceae bacterium S4"
"Deferrisoma camini"
"Dehalobacter restrictus"
"Dehalobacter sp. CF"
"Dehalobacter sp. DCA"
"Dehalobacter sp. UNSWDHB"
"Dehalococcoides mccartyi"
"Dehalogenimonas lykanthroporepellens"
"Deinococcus apachensis"
"Deinococcus aquatilis"
"Deinococcus ficus"
"Deinococcus frigens"
"Deinococcus gobiensis"
"Deinococcus hopiensis"
"Deinococcus humi"
"Deinococcus maricopensis"
"Deinococcus marmoris"
"Deinococcus murrayi"
"Deinococcus peraridilitoris"
"Deinococcus phoenicis"
"Deinococcus pimensis"
"Deinococcus proteolyticus"
"Deinococcus radiodurans"
"Deinococcus sp."
"Deinococcus sp. 2009"
"Deinococcus wulumuqiensis"
"Deinococcus xibeiensis"
"Delftia acidovorans"
"Delftia sp. Cs1-4"
"Delftia sp. RIT313"
"delta proteobacterium NaphS2"
"Demetria terragena"
"Denitrobacterium detoxificans"
"Denitrovibrio acetiphilus"
"Dermabacter sp. HFH0086"
"Dermacoccus nishinomiyaensis"
"Dermacoccus sp. Ellin185"
"Dermatophilus congolensis"
"Derxia gummosa"
"Desmospora sp. 8437"
"Desulfarculus baarsii"
"Desulfatibacillum aliphaticivorans"
"Desulfatibacillum alkenivorans"
"Desulfatiglans anilini"
"Desulfatirhabdium butyrativorans"
"Desulfitibacter alkalitolerans"
"Desulfitobacterium dehalogenans"
"Desulfitobacterium dichloroeliminans"
"Desulfitobacterium hafniense"
"Desulfitobacterium metallireducens"
"Desulfitobacterium sp. LBE"
"Desulfitobacterium sp. PCE1"
"Desulfobacca acetoxidans"
"Desulfobacter curvatus"
"Desulfobacter postgatei"
"Desulfobacula toluolica"
"Desulfobulbus alkaliphilus"
"Desulfobulbus elongatus"
"Desulfobulbus japonicus"
"Desulfobulbus mediterraneus"
"Desulfobulbus propionicus"
"Desulfobulbus sp. Dsb5"
"Desulfobulbus sp. oral taxon 041"
"Desulfocapsa sulfexigens"
"Desulfococcus oleovorans"
"Desulfocurvus vexinensis"
"Desulfomicrobium escambiense"
"Desulfomonile tiedjei"
"Desulfonatronovibrio hydrogenovorans"
"Desulfonatronum lacustre"
"Desulfonatronum thioautotrophicum"
"Desulfonema limicola"
"Desulforegula conservatrix"
"Desulfosarcina sp. BuS5"
"Desulfosarcina variabilis"
"Desulfospira joergensenii"
"Desulfosporosinus acidiphilus"
"Desulfosporosinus meridiei"
"Desulfosporosinus orientis"
"Desulfosporosinus sp. OT"
"Desulfosporosinus youngiae"
"Desulfotignum balticum"
"Desulfotignum phosphitoxidans"
"Desulfotomaculum alcoholivorax"
"Desulfotomaculum alkaliphilum"
"Desulfotomaculum arcticum"
"Desulfotomaculum carboxydivorans"
"Desulfotomaculum geothermicum"
"Desulfotomaculum gibsoniae"
"Desulfotomaculum hydrothermale"
"Desulfotomaculum kuznetsovii"
"Desulfotomaculum nigrificans"
"Desulfotomaculum ruminis"
"Desulfotomaculum thermocisternum"
"Desulfotomaculum thermosapovorans"
"Desulfovermiculus halophilus"
"Desulfovibrio acrylicus"
"Desulfovibrio aespoeensis"
"Desulfovibrio africanus"
"Desulfovibrio alaskensis"
"Desulfovibrio alcoholivorans"
"Desulfovibrio aminophilus"
"Desulfovibrio bastinii"
"Desulfovibrio cuneatus"
"Desulfovibrio desulfuricans"
"Desulfovibrio ferrireducens"
"Desulfovibrio frigidus"
"Desulfovibrio fructosivorans"
"Desulfovibrio gigas"
"Desulfovibrio hydrothermalis"
"Desulfovibrio inopinatus"
"Desulfovibrio longus"
"Desulfovibrio magneticus"
"Desulfovibrio oxyclinae"
"Desulfovibrio piezophilus"
"Desulfovibrio putealis"
"Desulfovibrio sp. 3_1_syn3"
"Desulfovibrio sp. 6_1_46AFAA"
"Desulfovibrio sp. A2"
"Desulfovibrio sp. FW1012B"
"Desulfovibrio sp. L21-Syr-AB"
"Desulfovibrio sp. U5L"
"Desulfovibrio sp. X2"
"Desulfovibrio termitidis"
"Desulfovibrio zosterae"
"Desulfovirgula thermocuniculi"
"Desulfurella acetivorans"
"Desulfurella multipotens"
"Desulfurispirillum indicum"
"Desulfurispora thermophila"
"Desulfurivibrio alkaliphilus"
"Desulfurobacterium sp. TC5-1"
"Desulfurobacterium thermolithotrophum"
"Desulfurococcus amylolyticus"
"Desulfurococcus fermentans"
"Desulfurococcus mobilis"
"Desulfurococcus mucosus"
"Desulfuromonas sp. TF"
"Desulfuromonas thiophila"
"Desulfuromusa kysingii"
"Devosia riboflavina"
"Devosia sp. 17-2-E-8"
"Dialister invisus"
"Dialister micraerophilus"
"Dialister succinatiphilus"
"Dickeya chrysanthemi"
"Dickeya dadantii"
"Dickeya dianthicola"
"Dickeya paradisiaca"
"Dickeya solani"
"Dickeya sp. DW 0440"
"Dickeya sp. MK7"
"Dickeya sp. NCPPB 3274"
"Dickeya sp. NCPPB 569"
"Dickeya zeae"
"Dielma fastidiosa"
"Dietzia alimentaria"
"Dietzia cinnamea"
"Dietzia sp. UCD-THP"
